Bundesland,project_id,subject_area,funding_start_year,funding_end_year
Freistaat Thüringen,5319168,Empirische Sozialforschung,2001,1
Freistaat Thüringen,5319176,Empirische Sozialforschung,2001,1
Freistaat Thüringen,5319182,Sozialwissenschaften,2001,1
Freistaat Thüringen,5319194,Sozial- und Verhaltenswissenschaften,2001,1
Freistaat Thüringen,5334532,Neuere und Neueste Geschichte (einschl. Europäische Geschichte der Neuzeit und Außereuropäische Geschichte),2001,1
Freistaat Thüringen,5334538,Neuere und Neueste Geschichte (einschl. Europäische Geschichte der Neuzeit und Außereuropäische Geschichte),2001,1
Freistaat Thüringen,5334576,Musikwissenschaften,2001,1
Freistaat Thüringen,5334656,Wissenschaftsgeschichte,2001,1
Freistaat Thüringen,5484710,Sozial- und Verhaltenswissenschaften,2001,1
Freistaat Thüringen,5484710,Sozial- und Verhaltenswissenschaften,2001,1
Saarland,273311,Sprachwissenschaften,2001,1
Saarland,5284520,Physik,2001,1
Saarland,5324656,"Betriebs-, Kommunikations-, Datenbank- und verteilte Systeme",2001,1
Saarland,5325326,Physiologie,2001,1
Baden-Württemberg,5281830,"Organische Molekülchemie - Synthese, Charakterisierung, Theorie und Modellierung",2001,1
Baden-Württemberg,5281836,"Organische Molekülchemie - Synthese, Charakterisierung, Theorie und Modellierung",2001,1
Baden-Württemberg,5281848,"Anorganische Molekülchemie - Synthese, Charakterisierung, Theorie und Modellierung",2001,1
Baden-Württemberg,5281854,"Physikalische Chemie von Molekülen, Flüssigkeiten und Grenzflächen - Spektroskopie, Kinetik",2001,1
Baden-Württemberg,5281870,Allgemeine Theoretische Chemie,2001,1
Baden-Württemberg,5281876,"Physikalische Chemie von Molekülen, Flüssigkeiten und Grenzflächen - Spektroskopie, Kinetik",2001,1
Baden-Württemberg,5281930,"Physikalische Chemie von Molekülen, Flüssigkeiten und Grenzflächen - Spektroskopie, Kinetik",2001,1
Baden-Württemberg,5281942,"Physikalische Chemie von Molekülen, Flüssigkeiten und Grenzflächen - Spektroskopie, Kinetik",2001,1
Baden-Württemberg,5281954,"Physikalische Chemie von Molekülen, Flüssigkeiten und Grenzflächen - Spektroskopie, Kinetik",2001,1
Baden-Württemberg,5281966,"Physikalische Chemie von Molekülen, Flüssigkeiten und Grenzflächen - Spektroskopie, Kinetik",2001,1
Baden-Württemberg,5281996,"Physikalische Chemie von Molekülen, Flüssigkeiten und Grenzflächen - Spektroskopie, Kinetik",2001,1
Baden-Württemberg,5282026,Präparative und Physikalische Chemie von Polymeren,2001,1
Baden-Württemberg,5282100,"Physikalische Chemie von Molekülen, Flüssigkeiten und Grenzflächen - Spektroskopie, Kinetik",2001,1
Baden-Württemberg,5282105,"FK Physikalische Chemie von Molekülen, Flüssigkeiten und Grenzflächen / Allgemeine Theoretische Chemie",2001,1
Baden-Württemberg,5282124,"Physikalische Chemie von Molekülen, Flüssigkeiten und Grenzflächen - Spektroskopie, Kinetik",2001,1
Baden-Württemberg,5282138,"FK Physikalische Chemie von Molekülen, Flüssigkeiten und Grenzflächen / Allgemeine Theoretische Chemie",2001,1
Baden-Württemberg,5282186,Präparative und Physikalische Chemie von Polymeren,2001,1
Baden-Württemberg,5282192,"FK Physikalische Chemie von Molekülen, Flüssigkeiten und Grenzflächen / Allgemeine Theoretische Chemie",2001,1
Baden-Württemberg,5282204,"Physikalische Chemie von Molekülen, Flüssigkeiten und Grenzflächen - Spektroskopie, Kinetik",2001,1
Baden-Württemberg,5282228,Chemie,2001,1
Baden-Württemberg,5282234,Chemie,2001,1
Baden-Württemberg,5336965,"Gastroenterologie, Stoffwechsel",2001,1
Baden-Württemberg,5336984,Pharmakologie,2001,1
Baden-Württemberg,5336990,Immunologie,2001,1
Baden-Württemberg,5337016,Pathologie,2001,1
Baden-Württemberg,5337036,Humangenetik,2001,1
Baden-Württemberg,5337110,Kinder- und Jugendmedizin,2001,1
Baden-Württemberg,5337128,Medizin,2001,1
Baden-Württemberg,5484409,Chemie,2001,1
Baden-Württemberg,5484409,Physik,2001,1
Nordrhein-Westfalen,273271,Mathematik,2001,1
Nordrhein-Westfalen,273271,Informatik,2001,1
Nordrhein-Westfalen,5300192,Rechnerarchitekturen und eingebettete Systeme,2001,1
Nordrhein-Westfalen,5300198,Theoretische Informatik,2001,1
Nordrhein-Westfalen,5300230,Theoretische Informatik,2001,1
Nordrhein-Westfalen,5367563,Mathematik,2002,1
Nordrhein-Westfalen,5365337,Mechanische Verfahrenstechnik,2002,1
Nordrhein-Westfalen,5365345,Technische Chemie,2002,1
Nordrhein-Westfalen,5386289,Experimentelle Physik der kondensierten Materie,2002,1
Nordrhein-Westfalen,5386419,"Optik, Quantenoptik, Physik der Atome, Moleküle und Plasmen",2002,1
Nordrhein-Westfalen,5386427,Experimentelle Physik der kondensierten Materie,2002,1
Nordrhein-Westfalen,5386427,"Optik, Quantenoptik, Physik der Atome, Moleküle und Plasmen",2002,1
Nordrhein-Westfalen,5386485,Experimentelle Physik der kondensierten Materie,2002,1
Nordrhein-Westfalen,5386525,"Optik, Quantenoptik, Physik der Atome, Moleküle und Plasmen",2002,1
Nordrhein-Westfalen,5386544,Experimentelle Physik der kondensierten Materie,2002,1
Nordrhein-Westfalen,5386564,Experimentelle Physik der kondensierten Materie,2002,1
Nordrhein-Westfalen,5386606,Experimentelle Physik der kondensierten Materie,2002,1
Nordrhein-Westfalen,5386610,Experimentelle Physik der kondensierten Materie,2002,1
Nordrhein-Westfalen,5386614,Experimentelle Physik der kondensierten Materie,2002,1
Nordrhein-Westfalen,5386622,Experimentelle Physik der kondensierten Materie,2002,1
Nordrhein-Westfalen,5386638,Experimentelle Physik der kondensierten Materie,2002,1
Nordrhein-Westfalen,5386650,FK Physik der kondensierten Materie,2002,1
Nordrhein-Westfalen,5386658,Experimentelle Physik der kondensierten Materie,2002,1
Nordrhein-Westfalen,5386666,Physik,2002,1
Nordrhein-Westfalen,273427,Mathematik,2002,1
Nordrhein-Westfalen,5187082,Chemische und Thermische Verfahrenstechnik,2002,1
Nordrhein-Westfalen,5187174,Strömungsmechanik,2002,1
Nordrhein-Westfalen,5223636,Biochemie,2002,1
Nordrhein-Westfalen,5367708,Herstellung und Eigenschaften von Funktionsmaterialien,2002,1
Nordrhein-Westfalen,5367712,Herstellung und Eigenschaften von Funktionsmaterialien,2002,1
Nordrhein-Westfalen,5367746,Herstellung und Eigenschaften von Funktionsmaterialien,2002,1
Nordrhein-Westfalen,5367750,Herstellung und Eigenschaften von Funktionsmaterialien,2002,1
Nordrhein-Westfalen,5367762,"Automatisierungstechnik, Regelungssysteme, Robotik, Mechatronik, Cyber Physical Systems",2002,1
Nordrhein-Westfalen,5381613,Biochemie,2002,1
Nordrhein-Westfalen,5381726,Biochemie,2002,1
Nordrhein-Westfalen,5381730,Zellbiologie,2002,1
Nordrhein-Westfalen,5381965,Klinische Chemie und Pathobiochemie,2002,1
Nordrhein-Westfalen,5382079,Dermatologie,2002,1
Nordrhein-Westfalen,5382868,Chemische und Thermische Verfahrenstechnik,2002,1
Nordrhein-Westfalen,5384334,"Leichtbau, Textiltechnik",2002,1
Nordrhein-Westfalen,5384334,"Baustoffwissenschaften, Bauchemie, Bauphysik",2002,1
Nordrhein-Westfalen,5384397,"Konstruktiver Ingenieurbau, Bauinformatik und Baubetrieb",2002,1
Nordrhein-Westfalen,5384401,"Angewandte Mechanik, Statik und Dynamik",2002,1
Nordrhein-Westfalen,5384413,"Konstruktiver Ingenieurbau, Bauinformatik und Baubetrieb",2002,1
Nordrhein-Westfalen,5384421,"Architektur, Bau- und Konstruktionsgeschichte, Bauforschung, Ressourcenökonomie im Bauwesen",2002,1
Nordrhein-Westfalen,5403066,"Konstruktion, Maschinenelemente, Produktentwicklung",2002,1
Nordrhein-Westfalen,5485767,Maschinenbau und Produktionstechnik,2002,1
Sachsen-Anhalt,273535,Produktionstechnik,2002,1
Nordrhein-Westfalen,273361,Grundlagen der Biologie und Medizin,2002,1
Nordrhein-Westfalen,273361,Grundlagen der Biologie und Medizin,2002,1
Nordrhein-Westfalen,273455,Physik der kondensierten Materie,2002,1
Nordrhein-Westfalen,273455,Physik der kondensierten Materie,2002,1
Nordrhein-Westfalen,273483,Grundlagen der Biologie und Medizin,2002,1
Nordrhein-Westfalen,5168104,"Systemische Neurowissenschaft, Computational Neuroscience, Verhalten",2002,1
Nordrhein-Westfalen,5168128,Biochemie,2002,1
Nordrhein-Westfalen,5357387,Biologie,2002,1
Nordrhein-Westfalen,5365078,"Systemische Neurowissenschaft, Computational Neuroscience, Verhalten",2002,1
Nordrhein-Westfalen,5365106,"Allgemeine, Biologische und Mathematische Psychologie",2002,1
Nordrhein-Westfalen,5365123,Organismische Neurobiologie,2002,1
Nordrhein-Westfalen,5370029,"Baustoffwissenschaften, Bauchemie, Bauphysik",2002,1
Nordrhein-Westfalen,5370045,"Angewandte Mechanik, Statik und Dynamik",2002,1
Nordrhein-Westfalen,5370049,"Angewandte Mechanik, Statik und Dynamik",2002,1
Nordrhein-Westfalen,5370103,"Angewandte Mechanik, Statik und Dynamik",2002,1
Nordrhein-Westfalen,5387211,Mechanik,2002,1
Nordrhein-Westfalen,5387219,"Organische und Anorganische Geochemie, Biogeochemie, Mineralogie, Petrologie, Kristallographie, Lagerstättenkunde",2002,1
Nordrhein-Westfalen,5387341,"Geologie, Ingenieurgeologie, Paläontologie",2002,1
Nordrhein-Westfalen,5387512,FK Geophysik und Geodäsie,2002,1
Nordrhein-Westfalen,5387558,Physik des Erdkörpers,2002,1
Nordrhein-Westfalen,5387691,Mechanik,2002,1
Nordrhein-Westfalen,5387727,Mechanik,2002,1
Nordrhein-Westfalen,5387767,Physik des Erdkörpers,2002,1
Nordrhein-Westfalen,5387779,"Organische und Anorganische Geochemie, Biogeochemie, Mineralogie, Petrologie, Kristallographie, Lagerstättenkunde",2002,1
Nordrhein-Westfalen,5399135,FK Zoologie,2002,1
Nordrhein-Westfalen,273511,Wirtschaftswissenschaften,2002,1
Nordrhein-Westfalen,5354436,Ur- und Frühgeschichte (weltweit),2002,1
Nordrhein-Westfalen,5354444,Ethnologie und Europäische Ethnologie,2002,1
Nordrhein-Westfalen,5354492,Ethnologie und Europäische Ethnologie,2002,1
Nordrhein-Westfalen,5354496,Ethnologie und Europäische Ethnologie,2002,1
Nordrhein-Westfalen,5354504,Physische Geographie,2002,1
Nordrhein-Westfalen,5354512,Ethnologie und Europäische Ethnologie,2002,1
Nordrhein-Westfalen,5354516,Ethnologie und Europäische Ethnologie,2002,1
Nordrhein-Westfalen,5365748,Humangeographie,2002,1
Nordrhein-Westfalen,5366735,Experimentelle Physik der kondensierten Materie,2002,1
Nordrhein-Westfalen,5366739,"Physikalische Chemie von Festkörpern und Oberflächen, Materialcharakterisierung",2002,1
Nordrhein-Westfalen,5366755,Experimentelle Physik der kondensierten Materie,2002,1
Nordrhein-Westfalen,5366767,Experimentelle Physik der kondensierten Materie,2002,1
Nordrhein-Westfalen,5366775,Experimentelle Physik der kondensierten Materie,2002,1
Nordrhein-Westfalen,5366779,Experimentelle Physik der kondensierten Materie,2002,1
Nordrhein-Westfalen,5366783,Experimentelle Physik der kondensierten Materie,2002,1
Nordrhein-Westfalen,5366787,Experimentelle Physik der kondensierten Materie,2002,1
Nordrhein-Westfalen,5366791,Experimentelle Physik der kondensierten Materie,2002,1
Nordrhein-Westfalen,5366799,Experimentelle Physik der kondensierten Materie,2002,1
Nordrhein-Westfalen,5366801,Theoretische Physik der kondensierten Materie,2002,1
Nordrhein-Westfalen,5366805,Theoretische Physik der kondensierten Materie,2002,1
Nordrhein-Westfalen,5366809,Theoretische Physik der kondensierten Materie,2002,1
Nordrhein-Westfalen,5366813,Theoretische Physik der kondensierten Materie,2002,1
Nordrhein-Westfalen,5366817,FK Physik der kondensierten Materie,2002,1
Nordrhein-Westfalen,5366825,Physik,2002,1
Nordrhein-Westfalen,5368405,Europäische und Amerikanische Literaturen,2002,1
Nordrhein-Westfalen,5368409,Musikwissenschaften,2002,1
Nordrhein-Westfalen,5368433,Theater- und Medienwissenschaften,2002,1
Nordrhein-Westfalen,5485104,Physik,2002,1
Schleswig-Holstein,273519,Grundlagen der Biologie und Medizin,2002,1
Schleswig-Holstein,5337920,"Klinische Neurowissenschaften I - Neurologie, Neurochirurgie, Neuroradiologie",2002,1
Schleswig-Holstein,5384764,Biochemie und Physiologie der Tiere,2002,1
Schleswig-Holstein,5384768,Dermatologie,2002,1
Schleswig-Holstein,5384772,Dermatologie,2002,1
Schleswig-Holstein,5384780,Dermatologie,2002,1
Schleswig-Holstein,5384796,Dermatologie,2002,1
Schleswig-Holstein,5384800,Dermatologie,2002,1
Schleswig-Holstein,5384808,Biochemie,2002,1
Schleswig-Holstein,5384812,Biochemie,2002,1
Schleswig-Holstein,5384822,Dermatologie,2002,1
Schleswig-Holstein,5384826,"Gastroenterologie, Stoffwechsel",2002,1
Schleswig-Holstein,5384834,FK Zoologie,2002,1
Schleswig-Holstein,5384838,Immunologie,2002,1
Schleswig-Holstein,5384850,Biophysik,2002,1
Schleswig-Holstein,5384854,FK Medizin,2002,1
Schleswig-Holstein,5384866,FK Medizin,2002,1
Schleswig-Holstein,5384878,Biologie,2002,1
Schleswig-Holstein,5485085,Biologie,2002,1
Schleswig-Holstein,5485085,Medizin,2002,1
Nordrhein-Westfalen,273507,Geschichtswissenschaften,2002,1
Nordrhein-Westfalen,273507,Sprachwissenschaften,2002,1
Nordrhein-Westfalen,5326386,Allgemeine Genetik,2002,1
Nordrhein-Westfalen,5351713,Physiologie,2002,1
Nordrhein-Westfalen,5351717,Physiologie,2002,1
Nordrhein-Westfalen,5351759,"Kardiologie, Angiologie",2002,1
Nordrhein-Westfalen,5351767,Physiologie,2002,1
Nordrhein-Westfalen,5351884,Physiologie,2002,1
Nordrhein-Westfalen,5351986,Pharmakologie,2002,1
Nordrhein-Westfalen,5351990,Klinische Chemie und Pathobiochemie,2002,1
Nordrhein-Westfalen,5352002,Physiologie,2002,1
Nordrhein-Westfalen,5352022,Physiologie,2002,1
Nordrhein-Westfalen,5352034,"Kardiologie, Angiologie",2002,1
Nordrhein-Westfalen,5352038,Physiologie,2002,1
Nordrhein-Westfalen,5352042,Pharmakologie,2002,1
Nordrhein-Westfalen,5352046,Physiologie,2002,1
Nordrhein-Westfalen,5352054,Physiologie,2002,1
Nordrhein-Westfalen,5352064,Physiologie,2002,1
Nordrhein-Westfalen,5352066,Medizin,2002,1
Nordrhein-Westfalen,5358727,"Public Health, medizinische Versorgungsforschung, Sozialmedizin",2002,1
Nordrhein-Westfalen,5358739,Dermatologie,2002,1
Nordrhein-Westfalen,5358743,"Public Health, medizinische Versorgungsforschung, Sozialmedizin",2002,1
Nordrhein-Westfalen,5358811,"Public Health, medizinische Versorgungsforschung, Sozialmedizin",2002,1
Nordrhein-Westfalen,5358827,Dermatologie,2002,1
Nordrhein-Westfalen,5365712,Dermatologie,2002,1
Nordrhein-Westfalen,5392578,Theoretische Physik der kondensierten Materie,2002,1
Nordrhein-Westfalen,5392586,Experimentelle Physik der kondensierten Materie,2002,1
Nordrhein-Westfalen,5392671,Theoretische Physik der kondensierten Materie,2002,1
Nordrhein-Westfalen,5392695,Theoretische Physik der kondensierten Materie,2002,1
Nordrhein-Westfalen,5392741,Theoretische Physik der kondensierten Materie,2002,1
Nordrhein-Westfalen,5392767,FK Physik der kondensierten Materie,2002,1
Nordrhein-Westfalen,5392771,Theoretische Physik der kondensierten Materie,2002,1
Nordrhein-Westfalen,5392773,Experimentelle Physik der kondensierten Materie,2002,1
Nordrhein-Westfalen,5392779,Experimentelle Physik der kondensierten Materie,2002,1
Nordrhein-Westfalen,5392799,Theoretische Physik der kondensierten Materie,2002,1
Nordrhein-Westfalen,5392803,Theoretische Physik der kondensierten Materie,2002,1
Nordrhein-Westfalen,5392807,Experimentelle Physik der kondensierten Materie,2002,1
Nordrhein-Westfalen,5392819,Theoretische Physik der kondensierten Materie,2002,1
Nordrhein-Westfalen,5392834,Experimentelle Physik der kondensierten Materie,2002,1
Nordrhein-Westfalen,5392859,Physik,2002,1
Nordrhein-Westfalen,5400932,Dermatologie,2002,1
Nordrhein-Westfalen,5402253,Biochemie,2002,1
Nordrhein-Westfalen,5485180,Medizin,2002,1
Nordrhein-Westfalen,5485180,Biologie,2002,1
Nordrhein-Westfalen,5485412,Physik,2002,1
Nordrhein-Westfalen,5485412,Physik,2002,1
Rheinland-Pfalz,5485412,Physik,2002,1
Freistaat Bayern,5348638,Pharmakologie,2002,1
Freistaat Bayern,5355940,Nephrologie,2002,1
Freistaat Bayern,5355948,"Kardiologie, Angiologie",2002,1
Freistaat Bayern,5399141,"Kardiologie, Angiologie",2002,1
Freistaat Bayern,5137076,Pharmakologie,2002,1
Freistaat Bayern,5164602,"Interaktive und intelligente Systeme, Bild- und Sprachverarbeitung, Computergraphik und Visualisierung",2002,1
Freistaat Bayern,5164608,"Interaktive und intelligente Systeme, Bild- und Sprachverarbeitung, Computergraphik und Visualisierung",2002,1
Freistaat Bayern,5264502,Biophysik,2002,1
Freistaat Bayern,5320408,"Konstruktion, Maschinenelemente, Produktentwicklung",2002,1
Freistaat Bayern,5320426,Produktionsorganisation und Betriebswissenschaften,2002,1
Freistaat Bayern,5320432,Maschinenbau und Produktionstechnik,2002,1
Freistaat Bayern,5356525,"Epidemiologie, Medizinische Biometrie, Medizinische Informatik",2002,1
Freistaat Bayern,5356549,"Betriebs-, Kommunikations-, Datenbank- und verteilte Systeme",2002,1
Freistaat Bayern,5368040,Physiologie,2002,1
Freistaat Bayern,5368048,Physiologie,2002,1
Freistaat Bayern,5368102,"Medizinische Mikrobiologie, Parasitologie, medizinische Mykologie und Hygiene, Molekulare Infektionsbiologie",2002,1
Freistaat Bayern,5368905,Pathologie,2002,1
Freistaat Bayern,5368938,Frauenheilkunde und Geburtshilfe,2002,1
Freistaat Bayern,5368940,"Organische Molekülchemie - Synthese, Charakterisierung, Theorie und Modellierung",2002,1
Freistaat Bayern,5398772,"Interaktive und intelligente Systeme, Bild- und Sprachverarbeitung, Computergraphik und Visualisierung",2002,1
Freistaat Bayern,5484963,Medizin,2002,1
Nordrhein-Westfalen,5484963,Medizin,2002,1
Freistaat Sachsen,5484963,Medizin,2002,1
Freistaat Bayern,5485044,Biologie,2002,1
Freistaat Bayern,5485044,Medizin,2002,1
Freistaat Thüringen,5485044,Biologie,2002,1
Freistaat Thüringen,5485044,Medizin,2002,1
Freistaat Thüringen,5485044,Biologie,2002,1
Freistaat Thüringen,5485044,Medizin,2002,1
Freistaat Thüringen,5485044,Biologie,2002,1
Freistaat Thüringen,5485044,Medizin,2002,1
Freistaat Bayern,5485142,Biologie,2002,1
Freistaat Sachsen,5485142,Biologie,2002,1
Freistaat Bayern,273487,Wirtschaftswissenschaften,2002,1
Freistaat Bayern,5363945,Virologie,2002,1
Freistaat Bayern,5363973,Virologie,2002,1
Freistaat Bayern,5364066,Immunologie,2002,1
Freistaat Bayern,5364070,Immunologie,2002,1
Freistaat Bayern,5364102,Virologie,2002,1
Freistaat Bayern,5365784,Virologie,2002,1
Freistaat Bayern,5369285,Allgemeine Genetik,2002,1
Freistaat Bayern,5369297,Allgemeine Genetik,2002,1
Freistaat Bayern,5369317,Allgemeine Genetik,2002,1
Freistaat Bayern,5369329,Allgemeine Genetik,2002,1
Freistaat Bayern,5369333,Allgemeine Genetik,2002,1
Freistaat Bayern,5369368,Allgemeine Genetik,2002,1
Freistaat Bayern,5369380,Allgemeine Genetik,2002,1
Freistaat Bayern,5369384,Allgemeine Genetik,2002,1
Freistaat Bayern,5369388,Allgemeine Genetik,2002,1
Freistaat Bayern,5369392,Allgemeine Genetik,2002,1
Freistaat Bayern,5369408,Biologie,2002,1
Freistaat Bayern,5369412,Allgemeine Genetik,2002,1
Freistaat Bayern,5369414,Allgemeine Genetik,2002,1
Freistaat Bayern,5372213,Zellbiologie,2002,1
Freistaat Bayern,5372217,Biochemie,2002,1
Freistaat Bayern,5378403,Humangenetik,2002,1
Freistaat Bayern,5379044,Humangeographie,2002,1
Freistaat Bayern,5379051,Soziologische Theorie,2002,1
Freistaat Bayern,5379051,Humangeographie,2002,1
Freistaat Bayern,5386309,Zellbiologie,2002,1
Freistaat Bayern,5386321,Biophysik,2002,1
Freistaat Bayern,5393484,Molekulare Neurowissenschaft und Neurogenetik,2002,1
Freistaat Bayern,5421412,Allgemeine Genetik,2002,1
Freistaat Bayern,5485239,Biologie,2002,1
Brandenburg,273393,Grundlagen der Biologie und Medizin,2002,1
